store,websites,attribute_set,type,sku,has_options,name,meta_title,meta_description,url_key,gift_message_available,custom_design,options_container,image_label,small_image_label,thumbnail_label,page_layout,msrp_enabled,msrp_display_actual_price_type,product_static_block,ingredients,retail_price,suitable_for,targeted_age,website,ss_product_id,status,visibility,is_recurring,product_survey_set,sample_size_set,free_delivery,product_size,targeted_gender,price,cost,special_price,msrp,description,meta_keyword,short_description,custom_layout_update,where_to_buy,special_from_date,special_to_date,custom_design_from,custom_design_to,news_from_date,news_to_date,expiry_date,launched_date,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Default,simple,SAM000070,0,ac t line deep cleansing foam,,,,No,,Block after Info Column,,,,,,,,Nil,,,,,677,Enabled,"Catalog, Search",No,,,No,None,Male,0.0000,0.0000,0.0000,,"<p>
	AC-T-LINE (Systematically protect troubled skin from acne and enlarged pore.) AC-T-LINE product series is specially developed for troubled skin care and prevention. It removes dirt and foreign particles from the face. Containing Sepicontrol A5 and Cosmacol EMI, this product is effective in preventing glossy and sticky face texture by controlling excessive sebum and inhibiting effectively sebum secretion. As it also contains Papaya extract and low-irritant vegetable ingredients, it keeps the skin transparent by removing the thickened foreign substances, relieves skin troubles and inflammation, prevents irritation of scars and improves the skin to be even and smooth. Also, it effectively prevents skin troubles because low-irritant vegetable ingredients and Phycosaccharide Anti-Acne ingredients act as Aromatherapy which penetrate quickly and deeply into the skin. It also contains ingredients of Actilirm TS, Moistfine Liquid and Cosmacol EMI which makes skin elastic, moist and healthy. AC-T-LINE Deep Cleansing Foam is rich with fine foam and Sepicontrol A5 and papaya extract which are dedicated to removing acne and preventing large pores. Containing extract from the soft loofah friction agent, it makes the skin smooth and promotes skin . Direction:Squeeze appropriate amount as required and gently smooth over the face. Massage in gentle motion. Rinse thoroughly with water or lukewarm water. Suitable for: For Troubled Skin Bebeco AC-T-LINE Series: AC-T-LINE Powdery Toner AC-T-LINE Hydro Emulsion AC-T-LINE Controller AC-T-LINE Deep Cleansing Foam</p>
",,,,Nil,,,,,,,"Jun 23, 2012","Feb 2, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,ac t line deep cleansing foam,0,simple,,
admin,base,Default,simple,SAM000071,0,wrinkle hydro essential skin and  wrinkle hydro pure emulsion,,,,No,,Block after Info Column,,,,,,,,Nil,Nil,All Skin Types,All,Nil,2080,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"<p>
	<strong>The magic to stop time of super concentration.</strong></p>
<p>
	An Aloe is the best ingredients of cosmetics that harmonizes with the latest Nano techniques.&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	<strong>Alonique Plus Wrinkle Hydro Essential Skin </strong>calms and moisturizes the skin and effectively removes wrinkles. Suitable for all skin type.</p>
<p>
	&nbsp;</p>
<p>
	<strong>Direction of Use:</strong></p>
<p>
	Apply Alonique Plus Wrinkle Hydro Essential Skin gently to the skin after washing face.</p>
<p>
	&nbsp;</p>
<p>
	<strong>Alonique Plus Wrinkle Hydro Pure Emulsion</strong> stabilizes and supplies nutrients to the skin.</p>
<p>
	&nbsp;</p>
<p>
	<strong>Direction of Use: </strong></p>
<p>
	Spread evenly over the face after using Alonique Plus Wrinkle Hydro Essential Skin and gently pat for better absorption.</p>
",,,,Not available,,,,,,,"Jul 4, 2012","Aug 23, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,wrinkle hydro essential skin and  wrinkle hydro pure emulsion,0,simple,,
admin,base,Default,simple,SAM000072,0,skinrescue emulsion,,,,No,,Block after Info Column,,,,,,,,"AWS -11 Complex (Apple Extracts, Omega3&6, ProVitamins, Squalane) ",,,,http://www.bellaskin.com.sg ,1139,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"<p>
	This youth concentrate is an ideal formula to fight against first signs of age. SkinRescue Emulsion is highly recommended to any skin that begins to feel taut and lacking desirable luster and radiance. &bull; AWS-11 complex is a cocktail of 11 vital nutrients with powerful age-defying properties. It moisturizes and activates cell functioning from within to fight lines on all fronts. &bull; The strong protective property of the formula ensures a whole day round defense against external aggressions (cold, wind, sun) thus maintaining skin hydration and smoothness. The unique fluid and fine texture offers a non tacky, ultra soft and velvety feel to the touch. It is fast penetrating and leaves the skin with a remarkable freshness! Product Benefits: o Long Lasting Hydration o 12 Hours Protection o 11 Vital Skin Nutrients o Normal to Combination Skin Direction of Use: On cleansed face, apply a sufficient amount of SkinRescue Emulsion on the face and neck, gently smooth in with finger tips till fully penetrated.</p>
",,,,"thesamplestore.sg, http://ebeauty.gbil.com",,,,,,,"Jun 23, 2012","Aug 1, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,skinrescue emulsion,0,simple,,
admin,base,Default,simple,SAM000073,0,skinrescue cream,,,,No,,Block after Info Column,,,,,,,,"BioWhite (Mulberry, Blackberry, Scutellaria Baicalensis, Saxifraga, Grape) + DSBC (Silanediol Salicylate)",,,,http://www.bellaskin.com.sg ,1138,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"<p>
	&bull; Uniquely designed for the modern working women, SkinRescue Cream works from deep skin layers to fight against aging protects and whitens the skin. It is highly recommended for normal to dry skin, sensitive skin, and skin with dark spots or uneven color tone. Bio-White, a highly concentrated vegetal complex, progressively reduces dark spots while curbing formation of new spots. It remarkably illuminates the complexion, and the skin appears radiant and fair. &bull; Derived from Biotechnology, D.S.B.C. boosts the skin immunity against external aggressions and harmful radicals. Its restorative property alleviates irritations and calms the skin. &bull; The light, soft texture enhances skin smoothness and offers all day long comfort, protection and hydration. Product Benefits: o Ultra firming o Enhances Radiance o Lightens Spots o Normal to Dry Skin Direction of Use: Suitable to use day and night. After cleansing, smooth the SkinRescue Cream on the face and neck. Massage with gentle upward movements to penetrate the cream, and feel the instant uplifting effect.</p>
",,,,"thesamplestore.sg, http://ebeauty.gbil.com",,,,,,,"Oct 29, 2011","Aug 1, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,skinrescue cream,0,simple,,
admin,base,Default,simple,SAM000074,0,skinrescue mask,,,,No,,Block after Info Column,,,,,,,,GP4G (Marine Plankton Extract)+ Hyaluronic Acid,,,,http://www.bellaskin.com.sg ,1149,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"<p>
	&bull; SkinRescue Mask is the remedy for skin that requires a quick fix! It instantly brightens tired and dull skin, rendering optimum radiance and lift! For dry skin, moisture content is replenished and the skin feels firm and smooth. The high content of marine plankton active - GP4G acts to instantly revive the skin from any form of stress and dehydration. It encourages healthy skin functions and protects the skin against harmful effects of external factors. &bull; The powerful moisture-locking properties of Hyaluronic Acid offers long lasting moisture to the skin and reduces lines. The creamy and enveloping texture of SkinRescue Mask provides a reassuring sensation of comfort. Provitamins A and E further protect the skin from free radicals, promoting healthy vand line free skin. Product Benefits: o Instant Luminosity o Smoothening &amp; Firming o Normal to Dry Skin Direction of Use: After cleansing, apply an even layer of the mask on the face and neck and leave to act for minimum 15 minutes. Rinse off with tepid water. For demanding skin, the mask can be left on the skin overnight. Use 2 to 3 times per week.</p>
",,,,"thesamplestore.sg, http://ebeauty.gbil.com",,,,,,,"Oct 29, 2011","Aug 1, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,skinrescue mask,0,simple,,
admin,base,Default,simple,SAM000075,0,3d sheet mask marine collagen (moisturising),,,,No,,Block after Info Column,,,,,,,,Nil,2.90 each,All Skin Types,All,Nil,2586,Enabled,"Catalog, Search",No,,,No,None,Both,0.0000,0.0000,0.0000,,"<h3>
	<strong>Made with 100% natural pulp fabric and tailored with a specialised 3D cutting to fit to the contours of your face like a second skin! Soaked in rich essence formulated with skin-<br />
	friendly natural extracts to effectively moisturise.</strong></h3>
<p>
	&nbsp;</p>
<p>
	<strong>Formulated with Marine Collagen and enhanced with</strong></p>
<ul>
	<li>
		Dipotassium Glycyrrhizinate - Prevents acne and outbreaks</li>
	<li>
		Vitamin E &amp; Collagen - For firmer, smoother skin</li>
	<li>
		Hamamelis Extract - Tightens skin and pores</li>
</ul>
<p>
	&nbsp;</p>
<p>
	<strong>How to use: </strong><br />
	Use on cleansed skin. Apply the mask, fitting it to the contours of your face. Leave the mask on for about 15 minutes before removing it. Gently massage your face until the remaining essence is absorbed by your skin. Finish with your usual moisturiser/cream.</p>
<p>
	&nbsp;</p>
<p>
	<strong>Try it as a HOT MASK for enhanced relaxing and skin conditioning effects!</strong><br />
	While in the bathtub, heat the mask by soaking the sealed packet in your bath water (about 40&deg;C) for about 5 minutes. Apply the hot mask to your face for about 5 minutes while you soak and enjoy your bath. Finish with your usual moisturiser/cream (no need to apply toner).</p>
<p>
	&nbsp;</p>
",,,,Watsons,,,,,,,"Dec 31, 2013","Oct 19, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,3d sheet mask marine collagen (moisturising),0,simple,,
admin,base,Default,simple,SAM000076,0,3d sheet mask bulgarian rose (whitening),,,,No,,Block after Info Column,,,,,,,,Nil,2.90 each,All,All,Nil,2587,Enabled,"Catalog, Search",No,,,No,None,Both,0.0000,0.0000,0.0000,,"<p>
	<strong>Formulated with Rose extract and enhanced with</strong></p>
<ul>
	<li>
		Dipotassium Glycyrrhizinate - Prevents acne and outbreaks</li>
	<li>
		Vitamin E &amp; Collagen - For firmer, smoother skin</li>
	<li>
		Hamamelis Extract - Tightens skin and pores</li>
</ul>
<p>
	&nbsp;</p>
<p>
	<strong>How to use: </strong><br />
	Use on cleansed skin. Apply the mask, fitting it to the contours of your face. Leave the mask on for about 15 minutes before removing it. Gently massage your face until the remaining essence is absorbed by your skin. Finish with your usual moisturiser/cream.</p>
<p>
	&nbsp;</p>
<p>
	<strong>Try it as a COLD MASK for enhanced relaxing and skin revitalising effects!</strong><br />
	Chill the mask by putting the sealed packet in the refrigerator for at least 5 minutes. Apply the cold mask to your face for 10 - 15 mins to let your skin indulge in the refreshing treat. Finish with your usual moisturiser/cream (no need to apply toner).</p>
",,,,Watsons,,,,,,,"Oct 25, 2013","Oct 25, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,3d sheet mask bulgarian rose (whitening),0,simple,,
admin,base,Default,simple,SAM000077,0,cleansing sebum lotion,,,,No,,Block after Info Column,,,,,,,,"Water, isostearic acid PEG-8 glyceryl, DPG, BG, myristate isopropyl, hydrogenation polyisobutene, ethyl hexanoic acid cetyl, glycerin, isostearic acid PG, laurate PEG -12, hyaluronic acid hydroxypropyl trimonium, PEG-6 (capryl / capric acid) glyceryl, citric acid, citric acid Na, capryl glycol",16.90/300ml,All Skin Types,All,NIL,2626,Enabled,"Catalog, Search",No,,,No,1-Week Supply,Female,0.0000,0.0000,0.0000,,"<p>
 <strong>Japan&#39;s 1st Water-Base Makeup Remover!</strong></p>
<ul>
 <li>
  Suitable for Combination- Oily Skin<br />
  &nbsp;</li>
 <li>
  Contains Green Tea Extract for Pore Tightening<br />
  &nbsp;</li>
 <li>
  For those who are concerned with large, open pores and sticky after-feel.</li>
</ul>
<ul>
 <li>
  Non-comedogenic to help prevent clogged pores, pimples and acne!</li>
</ul>
",,,,"Watsons, Guardian, Sasa, Meidiya and Nishino Pharmacies",,,,,,,"Jan 22, 2015","Jun 4, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,cleansing sebum lotion,0,simple,,
admin,base,Default,simple,SAM000078,0,bioderma sensibio h2o,,,,No,,Block after Info Column,,,,,,,,"WATER (AQUA), PEG-6 CAPRYLIC/CAPRIC GLYCERIDES, PROPYLENE GLYCOL, CUCUMIS SATIVUS (CUCUMBER) FRUIT EXTRACT, MANNITOL, XYLITOL, RHAMNOSE, FRUCTOOLIGOSACCHARIDES, DISODIUM EDTA, CETRIMONIUM BROMIDE.",,,,,678,Enabled,"Catalog, Search",No,,,No,None,Male,0.0000,0.0000,0.0000,,"<p>
	Soothing non-rinse cleanser &amp; make-up remover. Fragrance-free. - Perfectly cleanses and removes make-up from the face and eyes. - Guarantees excellent tolerance. - Soothes irritated skin and minimises redness. - Provides an immediate feeling of freshness. - Alcohol-free. No phenoxyethanol. At the cutting edge of innovation, BIODERMA has pioneered micellar solutions. Specially formulated for sensitive, normal to dry skins, the Sensibio H2O micelle solution gently cleanses face and eyes. It removes water-resistant make-up. The micelles contained in its formula effectively micro-emulsify impurities while maintaining the skin&rsquo;s balance (soap-free, physiological pH). - Soothing and decongesting active ingredients prevent the feelings of irritation often caused by cleansing. - Sensibio H2O guarantees excellent cutaneous and ocular tolerance (tested under ophthalmological supervision). Directions of use: - Use Sensibio H2O on a cotton pad and cleanse with care the face and eyes &gt; and/or remove any make-up. Repeat the application until the cotton pad remains clean. - Sensibio H2O needs no rinsing. - Sensibio H2O can be used daily, morning and evening. Now available as travel size 100 ml - convenient to carry in hand bag and flight</p>
",,,,"Dermatologists and selected Guardian Pharmacies (Centrepoint, Paragon, Jurong Point, IMM, Parkway, V",,,,,,,"Mar 22, 2012","Feb 1, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,bioderma sensibio h2o,0,simple,,
admin,base,Default,simple,SAM000079,0,sensibio h2o,,,,No,,Block after Info Column,,,,,,,,"WATER (AQUA), PEG-6 CAPRYLIC/CAPRIC GLYCERIDES, PROPYLENE GLYCOL, CUCUMIS SATIVUS (CUCUMBER) FRUIT EXTRACT, MANNITOL, XYLITOL, RHAMNOSE, FRUCTOOLIGOSACCHARIDES, DISODIUM EDTA, CETRIMONIUM BROMIDE.","15.90/100ml, $29.90/250ml, $39.90/500ml",All Skin Types,All,"www.bioderma.com, https://www.facebook.com/BiodermaSingapore",2714,Enabled,"Catalog, Search",No,,,No,6-days supply,Female,0.0000,0.0000,0.0000,,"<p>
	Formulated for sensitive skin, Sensibio H2O cleansing water is prescribed by dermatologists for its <strong>perfect tolerability, cleansing efficacy and soothing properties.</strong> Bioderma&rsquo;s h2o micellar solutions are biologically compatible with the skin with similar molecular structure &amp; pH level as our skin. Professional makeup artists caught wind of this gentle, non rinse cleanser and used it in the backstage of fashion shows.<br />
	<br />
	With one bottle sold every 5 seconds worldwide, Sensibio H2O is truly a star.<br />
	&nbsp;</p>
<p>
	<u><strong>Features:</strong></u></p>
<ul>
	<li>
		Cleanses impurities</li>
	<li>
		Removes makeup</li>
	<li>
		Soothes &amp; calms<br />
		&nbsp;</li>
</ul>
<p>
	<u><strong>Directions for use:</strong></u></p>
<ul>
	<li>
		Pour H20 onto a cotton pad</li>
	<li>
		Sweep across face. Rinsing is not required</li>
	<li>
		Hold for a few seconds to remove eye makeup*<br />
		&nbsp;</li>
</ul>
<p>
	<u><strong>About Bioderma</strong></u>:<br />
	Created in 1977, Laboratoire Bioderma is sold in over 80 countries and recommended by 33,000 dermatologists. With 3 research centres and more than 50 international patents, Laboratoire Bioderma is one of the three most renowned dermo-cosmetics brands in France. Our team of researchers, dermatologists and biologists are committed to continue creating breakthrough innovations inspired by the skin.</p>
",,,,"Guardian, Nishino Pharmacy",,,,,,,"Oct 14, 2015","Oct 14, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,sensibio h2o,0,simple,,
admin,base,Default,simple,SAM000080,0,sebium h2o,,,,No,,Block after Info Column,,,,,,,,"WATER (AQUA), PEG-6 CAPRYLIC/CAPRIC GLYCERIDES, PROPYLENE GLYCOL, CUCUMIS SATIVUS (CUCUMBER) FRUIT EXTRACT, MANNITOL, XYLITOL, RHAMNOSE, FRUCTOOLIGOSACCHARIDES, DISODIUM EDTA, CETRIMONIUM BROMIDE.","15.90/100ml, $29.90/250ml, $39.90/500ml",Oily and combination skin types,All,"www.bioderma.com, https://www.facebook.com/BiodermaSingapore",2715,Enabled,"Catalog, Search",No,,,No,6-days supply,Both,0.0000,0.0000,0.0000,,"<p>
 Formulated for oily &amp; combination skin, Sebium <strong>H2O cleanses and purifies the skin without drying it.</strong> This cleansing water contains a unique Fluidactiv&reg; patent that corrects sebum quality and prevents comedogenesis.&nbsp; Bioderma&rsquo;s h2o micellar solutions are biologically compatible with the skin with similar molecular structure &amp; pH level as our skin.</p>
<p>
 With one bottle sold every 15 seconds worldwide, Sebium H2O is a must have beauty product.&nbsp;<br />
 &nbsp;</p>
<p>
 <u><strong>Features:</strong></u></p>
<ul>
 <li>
  Cleanses &amp; purifies</li>
 <li>
  Regulates sebum production</li>
 <li>
  Non drying formula<br />
  &nbsp;</li>
</ul>
<p>
 <u><strong>Directions for use:</strong></u></p>
<ul>
 <li>
  Soak a cotton pad with Sebium H20</li>
 <li>
  Sweep across face.</li>
 <li>
  Rinsing is not required.<br />
  &nbsp;</li>
</ul>
<p>
 <u><strong>About Bioderma</strong></u>:<br />
 Created in 1977, Laboratoire Bioderma is sold in over 80 countries and recommended by 33,000 dermatologists. With 3 research centres and more than 50 international patents, Laboratoire Bioderma is one of the three most renowned dermo-cosmetics brands in France. Our team of researchers, dermatologists and biologists are committed to continue creating breakthrough innovations inspired by the skin.</p>
",,,,"Guardian, Nishino Pharmacy",,,,,,,"Oct 11, 2014","Oct 16, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,sebium h2o,0,simple,,
